frame_path,timestamp,chunk_id
frames/frame_320_1600.00s.jpg,1600.0,117
frames/frame_321_1605.00s.jpg,1605.0,117
frames/frame_322_1610.00s.jpg,1610.0,117
frames/frame_323_1615.00s.jpg,1615.0,118
frames/frame_324_1620.00s.jpg,1620.0,118
frames/frame_325_1625.00s.jpg,1625.0,118
frames/frame_326_1630.00s.jpg,1630.0,118
frames/frame_327_1635.00s.jpg,1635.0,119
frames/frame_328_1640.00s.jpg,1640.0,119
frames/frame_329_1645.00s.jpg,1645.0,119
frames/frame_330_1650.00s.jpg,1650.0,120
frames/frame_331_1655.00s.jpg,1655.0,120
frames/frame_332_1660.00s.jpg,1660.0,121
frames/frame_333_1665.00s.jpg,1665.0,121
frames/frame_334_1670.00s.jpg,1670.0,121
frames/frame_335_1675.00s.jpg,1675.0,121
frames/frame_336_1680.00s.jpg,1680.0,122
frames/frame_337_1685.00s.jpg,1685.0,122
frames/frame_338_1690.00s.jpg,1690.0,123
frames/frame_339_1695.00s.jpg,1695.0,123
frames/frame_340_1700.00s.jpg,1700.0,123
frames/frame_341_1705.00s.jpg,1705.0,124
frames/frame_342_1710.00s.jpg,1710.0,124
frames/frame_343_1715.00s.jpg,1715.0,124
frames/frame_344_1720.00s.jpg,1720.0,125
frames/frame_345_1725.00s.jpg,1725.0,125
frames/frame_346_1730.00s.jpg,1730.0,126
frames/frame_347_1735.00s.jpg,1735.0,126
frames/frame_348_1740.00s.jpg,1740.0,126
frames/frame_349_1745.00s.jpg,1745.0,127
frames/frame_350_1750.00s.jpg,1750.0,127
frames/frame_351_1755.00s.jpg,1755.0,128
frames/frame_352_1760.00s.jpg,1760.0,128
frames/frame_353_1765.00s.jpg,1765.0,128
frames/frame_354_1770.00s.jpg,1770.0,129
frames/frame_355_1775.00s.jpg,1775.0,129
frames/frame_356_1780.00s.jpg,1780.0,129
frames/frame_357_1785.00s.jpg,1785.0,130
frames/frame_358_1790.00s.jpg,1790.0,130
frames/frame_359_1795.00s.jpg,1795.0,131
frames/frame_360_1800.00s.jpg,1800.0,131
frames/frame_361_1805.00s.jpg,1805.0,131
frames/frame_362_1810.00s.jpg,1810.0,132
